date,city,temp_avg,temp_max,temp_min,precipitation,humidity,wind_speed
2025-07-01,Riyadh,37.3,41.8,32.6,0.0,10,12.0
2025-07-02,Riyadh,36.4,41.0,31.0,0.0,11,8.1
2025-07-03,Riyadh,36.7,41.4,31.2,0.0,11,7.4
2025-07-04,Riyadh,36.8,41.0,32.0,0.0,13,6.4
2025-07-05,Riyadh,36.4,40.8,31.8,0.0,12,7.8
2025-07-06,Riyadh,34.3,38.8,29.9,0.0,10,11.4
2025-07-07,Riyadh,34.5,39.7,28.7,0.0,11,11.5
2025-07-08,Riyadh,35.6,40.8,29.4,0.0,10,10.0
2025-07-09,Riyadh,36.2,41.4,30.0,0.0,9,8.4
2025-07-10,Riyadh,36.9,42.5,30.0,0.0,8,7.5
2025-07-11,Riyadh,37.4,42.3,31.6,0.0,8,8.1
2025-07-12,Riyadh,37.8,43.0,31.4,0.0,8,7.6
2025-07-13,Riyadh,38.6,43.9,32.3,0.0,10,9.4
2025-07-14,Riyadh,39.4,44.9,33.0,0.0,10,9.7
2025-07-15,Riyadh,39.4,44.7,33.2,0.0,8,8.6
2025-07-16,Riyadh,39.5,44.6,33.1,0.0,8,6.7
2025-07-17,Riyadh,39.6,44.5,34.4,0.0,9,11.0
2025-07-18,Riyadh,38.9,43.7,33.3,0.0,9,9.9
2025-07-19,Riyadh,38.1,43.1,32.7,0.0,10,11.5
2025-07-20,Riyadh,37.5,42.5,31.7,0.0,9,11.6
2025-07-21,Riyadh,37.9,43.6,31.1,0.0,8,9.2
2025-07-22,Riyadh,38.7,44.0,32.4,0.0,9,9.5
2025-07-23,Riyadh,39.0,44.2,32.6,0.0,9,8.3
2025-07-24,Riyadh,38.7,43.4,32.8,0.0,10,9.3
2025-07-25,Riyadh,38.6,44.0,32.0,0.0,10,7.7
2025-07-26,Riyadh,39.2,44.4,32.6,0.0,9,7.6
2025-07-27,Riyadh,39.9,44.8,33.7,0.0,9,6.2
2025-07-28,Riyadh,40.1,45.6,33.5,0.0,9,6.3
2025-07-29,Riyadh,40.1,45.6,33.3,0.0,8,5.5
2025-07-30,Riyadh,39.9,46.2,33.3,0.0,8,6.1
2025-07-31,Riyadh,39.5,44.4,33.6,0.0,10,8.4
2025-07-01,Salalah,27.2,30.4,25.0,0.0,83,6.8
2025-07-02,Salalah,26.4,30.6,23.8,0.1,86,5.7
2025-07-03,Salalah,25.2,29.5,22.5,0.0,86,5.9
2025-07-04,Salalah,27.2,32.0,23.0,0.0,79,7.2
2025-07-05,Salalah,27.4,30.7,25.2,0.2,76,8.2
2025-07-06,Salalah,27.2,30.4,24.7,0.0,79,8.0
2025-07-07,Salalah,27.2,30.6,24.9,0.4,80,9.3
2025-07-08,Salalah,27.2,30.2,25.2,0.5,82,9.2
2025-07-09,Salalah,26.9,29.7,24.9,1.2,84,9.5
2025-07-10,Salalah,26.7,29.9,24.5,0.3,84,7.4
2025-07-11,Salalah,26.4,29.7,24.5,1.0,85,8.1
2025-07-12,Salalah,26.6,30.1,24.5,0.3,84,6.2
2025-07-13,Salalah,26.6,29.9,24.8,0.5,85,6.6
