date,city,temp_avg,temp_max,temp_min,precipitation,humidity,wind_speed
2025-09-01,Riyadh,36.3,41.2,30.7,0.0,13,8.9
2025-09-02,Riyadh,36.3,41.0,30.8,0.0,15,5.7
2025-09-03,Riyadh,37.0,42.0,31.1,0.0,13,6.0
2025-09-04,Riyadh,36.3,41.4,29.4,0.0,11,6.3
2025-09-05,Riyadh,35.9,40.8,30.1,0.0,13,8.0
2025-09-06,Riyadh,35.5,39.9,30.3,0.0,22,7.6
2025-09-07,Riyadh,36.7,41.3,31.1,0.0,16,5.3
2025-09-08,Riyadh,36.7,41.8,29.7,0.0,11,3.8
2025-09-09,Riyadh,37.4,43.0,31.5,0.0,8,6.5
2025-09-10,Riyadh,36.8,42.1,31.1,0.0,10,8.0
2025-09-11,Riyadh,36.8,41.9,30.9,0.0,11,6.5
2025-09-12,Riyadh,36.9,42.3,31.1,0.0,12,6.3
2025-09-13,Riyadh,35.7,40.6,30.7,0.0,17,6.5
2025-09-14,Riyadh,34.3,38.9,29.3,0.0,12,9.1
2025-09-15,Riyadh,33.7,39.3,27.4,0.0,11,9.2
2025-09-16,Riyadh,33.9,39.3,27.4,0.0,11,6.7
2025-09-17,Riyadh,34.6,40.5,27.6,0.0,10,8.3
2025-09-18,Riyadh,35.8,41.4,27.9,0.0,11,6.2
2025-09-19,Riyadh,37.6,42.9,32.3,0.0,10,6.4
2025-09-20,Riyadh,37.5,42.8,30.5,0.0,10,8.4
2025-09-21,Riyadh,36.4,42.5,30.4,0.0,14,8.7
2025-09-22,Riyadh,34.6,40.0,30.0,0.0,22,7.4
2025-09-23,Riyadh,33.5,38.8,28.6,0.0,17,7.3
2025-09-24,Riyadh,32.6,37.4,27.9,0.0,14,6.5
2025-09-25,Riyadh,33.3,39.5,27.4,0.0,12,4.5
2025-09-26,Riyadh,35.0,41.5,29.2,0.0,10,8.8
2025-09-27,Riyadh,34.8,40.5,29.3,0.0,11,8.3
2025-09-28,Riyadh,35.1,40.0,30.1,0.0,15,6.5
2025-09-29,Riyadh,33.9,38.7,28.6,0.0,15,6.0
2025-09-30,Riyadh,33.8,39.2,27.8,0.0,13,5.9
2025-09-01,Salalah,25.5,27.6,24.1,3.0,93,8.9
2025-09-02,Salalah,25.2,27.8,23.5,1.5,92,7.4
2025-09-03,Salalah,25.1,28.1,23.6,0.9,91,4.7
2025-09-04,Salalah,25.4,27.8,23.9,2.2,93,4.7
2025-09-05,Salalah,25.3,27.4,23.5,3.1,93,6.6
2025-09-06,Salalah,25.0,27.1,23.6,2.5,94,5.7
2025-09-07,Salalah,25.3,27.6,23.5,2.6,94,6.7
2025-09-08,Salalah,25.7,29.2,23.3,0.0,88,5.0
2025-09-09,Salalah,25.9,29.0,23.1,0.0,88,4.8
2025-09-10,Salalah,25.5,28.7,23.2,0.7,90,5.3
2025-09-11,Salalah,25.8,27.5,24.3,4.3,94,6.0
2025-09-12,Salalah,26.0,28.4,24.5,3.2,92,6.0
2025-09-13,Salalah,26.0,28.9,24.2,0.8,91,5.2
2025-09-14,Salalah,26.0,28.7,24.4,1.7,91,6.0
2025-09-15,Salalah,25.6,27.0,24.8,6.9,93,12.3
2025-09-16,Salalah,25.3,26.5,24.4,4.6,93,9.7
2025-09-17,Salalah,25.5,27.6,24.1,3.4,91,12.1
2025-09-18,Salalah,25.9,28.7,24.1,1.1,88,7.7
2025-09-19,Salalah,25.5,28.9,23.4,0.1,86,5.7
2025-09-20,Salalah,25.5,29.4,23.1,0.0,86,5.9
2025-09-21,Salalah,26.8,30.0,24.2,0.6,86,5.5
2025-09-22,Salalah,27.3,30.4,25.2,1.1,83,6.2
2025-09-23,Salalah,27.0,30.2,24.9,0.2,83,4.4
2025-09-24,Salalah,26.9,29.9,24.6,0.0,81,5.2
2025-09-25,Salalah,26.4,31.3,23.7,0.0,85,6.1
2025-09-26,Salalah,27.2,31.6,24.5,0.0,85,4.9
2025-09-27,Salalah,27.3,31.1,24.4,0.1,81,4.6
2025-09-28,Salalah,26.9,30.4,24.0,0.6,78,5.4
2025-09-29,Salalah,27.1,30.8,24.4,0.0,78,4.0
2025-09-30,Salalah,25.5,29.4,22.6,0.0,85,5.8
2025-09-01,Amman,25.1,31.7,19.1,0.0,44,10.7
2025-09-02,Amman,25.3,31.0,20.4,0.0,52,12.4
2025-09-03,Amman,24.3,30.3,19.8,0.0,56,11.3
2025-09-04,Amman,24.9,30.5,19.2,0.0,50,8.5
2025-09-05,Amman,26.7,34.0,19.8,0.0,43,5.6
2025-09-06,Amman,27.1,33.9,20.8,0.0,39,5.9
2025-09-07,Amman,24.7,31.0,19.8,0.0,54,8.4
2025-09-08,Amman,23.2,29.1,17.4,0.0,61,8.2
2025-09-09,Amman,23.2,29.8,17.8,0.0,63,7.9
2025-09-10,Amman,23.5,30.6,17.2,0.0,53,6.8
2025-09-11,Amman,24.9,32.7,17.1,0.0,43,5.9
2025-09-12,Amman,26.2,33.6,19.1,0.0,37,5.5
2025-09-13,Amman,26.3,33.7,19.6,0.0,37,7.3
2025-09-14,Amman,26.9,33.7,20.7,0.0,35,6.2
2025-09-15,Amman,26.8,33.1,21.4,0.0,41,6.2
2025-09-16,Amman,25.5,31.9,19.6,0.0,52,6.4
2025-09-17,Amman,24.7,30.7,20.0,0.0,59,8.0
2025-09-18,Amman,24.5,30.9,19.1,0.0,52,8.6
2025-09-19,Amman,23.6,29.1,19.1,0.0,59,9.5
2025-09-20,Amman,23.9,30.3,17.4,0.0,41,6.0
2025-09-21,Amman,25.7,31.6,20.3,0.0,23,7.3
2025-09-22,Amman,26.3,32.3,20.3,0.0,21,7.1
2025-09-23,Amman,26.7,34.1,20.2,0.0,22,5.9
2025-09-24,Amman,24.1,29.3,19.4,0.0,51,7.8
2025-09-25,Amman,20.3,24.7,17.7,0.5,71,13.4
2025-09-26,Amman,21.8,28.3,16.7,0.0,65,8.7
2025-09-27,Amman,24.1,30.8,17.3,0.0,43,6.2
2025-09-28,Amman,26.1,32.7,20.6,0.0,23,5.8
2025-09-29,Amman,25.6,32.0,20.2,0.0,31,6.8
2025-09-30,Amman,22.6,27.2,18.8,0.0,54,10.7
2025-09-01,Istanbul,25.6,29.0,22.3,0.1,61,7.3
2025-09-02,Istanbul,25.7,30.2,21.4,0.0,58,7.9
2025-09-03,Istanbul,25.3,30.1,21.6,0.0,69,12.9
2025-09-04,Istanbul,25.2,28.5,22.7,0.0,68,19.6
2025-09-05,Istanbul,25.1,28.0,23.5,0.0,66,21.7
2025-09-06,Istanbul,21.8,23.7,20.2,10.5,78,12.2
2025-09-07,Istanbul,21.8,24.4,20.1,0.4,71,13.7
2025-09-08,Istanbul,21.6,25.2,19.3,0.7,72,12.2
2025-09-09,Istanbul,22.3,25.7,19.8,0.0,74,7.0
2025-09-10,Istanbul,22.7,27.7,18.1,0.0,76,8.3
2025-09-11,Istanbul,22.9,27.1,20.2,0.0,76,10.1
2025-09-12,Istanbul,22.8,26.0,20.5,0.5,78,12.9
2025-09-13,Istanbul,22.9,25.5,20.9,0.0,70,16.4
2025-09-14,Istanbul,21.9,24.5,20.2,0.0,61,18.9
2025-09-15,Istanbul,21.6,24.7,19.5,0.0,61,13.0
2025-09-16,Istanbul,22.1,26.7,18.4,0.0,62,8.9
2025-09-17,Istanbul,22.1,27.5,18.5,0.0,61,12.0
2025-09-18,Istanbul,19.8,22.0,17.6,2.2,61,16.2
2025-09-19,Istanbul,20.6,23.0,18.8,0.0,45,14.8
2025-09-20,Istanbul,20.4,23.9,17.2,0.0,56,12.6
2025-09-21,Istanbul,21.3,24.5,18.3,0.0,63,15.9
2025-09-22,Istanbul,22.1,25.5,19.6,0.0,68,15.6
2025-09-23,Istanbul,21.5,26.0,18.2,0.0,72,8.0
2025-09-24,Istanbul,21.0,25.2,17.4,0.0,70,7.6
2025-09-25,Istanbul,20.7,23.7,18.3,0.0,72,14.8
2025-09-26,Istanbul,19.8,21.6,18.3,1.4,72,23.2
2025-09-27,Istanbul,18.2,20.0,17.2,0.0,55,22.0
2025-09-28,Istanbul,18.2,21.0,16.7,0.2,57,15.3
2025-09-29,Istanbul,16.5,17.6,15.8,10.9,87,9.1
2025-09-30,Istanbul,16.7,19.3,15.0,0.6,74,9.0
2025-09-01,London,16.4,19.3,14.5,3.3,77,13.7
2025-09-02,London,15.7,19.0,12.8,1.8,83,11.5
2025-09-03,London,17.7,20.0,15.6,25.7,85,19.3
2025-09-04,London,16.1,18.8,14.1,4.7,75,13.9
2025-09-05,London,15.8,20.7,11.4,0.0,76,8.3
2025-09-06,London,17.6,22.0,13.3,0.0,73,10.5
2025-09-07,London,19.4,24.5,15.7,0.0,73,13.0
2025-09-08,London,16.4,19.6,13.6,0.1,71,10.2
2025-09-09,London,15.6,19.8,11.0,0.3,70,7.7
2025-09-10,London,15.6,18.0,14.3,7.7,80,13.2
2025-09-11,London,14.3,18.0,12.1,3.7,74,15.5
2025-09-12,London,13.9,17.6,10.9,4.4,73,14.0
2025-09-13,London,14.0,17.2,11.8,3.0,75,12.5
2025-09-14,London,13.6,17.8,9.2,3.5,83,12.1
2025-09-15,London,15.7,17.8,14.1,0.4,67,24.7
2025-09-16,London,14.7,18.3,12.0,0.0,67,16.8
2025-09-17,London,16.0,18.8,12.5,1.1,85,16.3
2025-09-18,London,18.6,21.5,16.1,0.0,85,16.7
2025-09-19,London,18.9,25.4,15.0,0.0,79,9.7
2025-09-20,London,16.7,21.1,13.8,0.0,81,14.5
2025-09-21,London,12.6,15.5,9.5,0.0,63,12.5
2025-09-22,London,11.4,15.7,7.5,0.0,64,11.3
2025-09-23,London,11.5,16.4,7.2,0.0,67,10.2
2025-09-24,London,13.2,17.5,9.6,0.0,65,12.2
2025-09-25,London,13.4,18.3,9.5,0.0,58,13.1
2025-09-26,London,12.8,16.1,9.4,1.1,69,8.5
2025-09-27,London,13.7,17.4,10.6,0.0,71,9.7
2025-09-28,London,13.8,16.8,11.8,0.5,83,6.8
2025-09-29,London,13.2,17.7,8.0,0.0,72,4.0
2025-09-30,London,13.7,18.3,8.9,0.0,72,2.7
2025-09-01,Munich,17.1,22.5,11.5,2.0,77,7.7
2025-09-02,Munich,15.1,17.7,13.1,3.5,85,7.1
2025-09-03,Munich,17.3,23.3,11.1,0.0,68,6.8
